,portfolio,market
2009-06-23,1.0,1.0
2009-06-24,1.0,1.0
2009-06-25,1.0,1.0
2009-06-26,1.0,1.0
2009-06-29,1.0,1.0
2009-06-30,1.0,1.0
2009-07-01,1.0,1.0
2009-07-02,1.0,1.0
2009-07-06,1.0,1.0
2009-07-07,1.0,1.0
2009-07-08,1.0,1.0
2009-07-09,1.0,1.0
2009-07-10,1.0,1.0
2009-07-13,1.0,1.0
2009-07-14,1.0,1.0
2009-07-15,1.0,1.0
2009-07-16,1.0,1.0
2009-07-17,1.0,1.0
2009-07-20,1.0,1.0
2009-07-21,1.0,1.0
2009-07-22,1.0,1.0
2009-07-23,1.0,1.0
2009-07-24,1.0,1.0
2009-07-27,1.0,1.0
2009-07-28,1.0,1.0
2009-07-29,1.0,1.0
2009-07-30,1.0,1.0
2009-07-31,1.0,1.0
2009-08-03,1.0,1.0
2009-08-04,1.0,1.0
2009-08-05,1.0,1.0
2009-08-06,1.0,1.0
2009-08-07,1.0,1.0
2009-08-10,1.0,1.0
2009-08-11,1.0,1.0
2009-08-12,1.0,1.0
2009-08-13,1.0,1.0
2009-08-14,1.0,1.0
2009-08-17,1.0,1.0
2009-08-18,1.0,1.0
2009-08-19,1.0,1.0
2009-08-20,1.0,1.0
2009-08-21,1.0,1.0
2009-08-24,1.0,1.0
2009-08-25,1.0,1.0
2009-08-26,1.0,1.0
2009-08-27,1.0,1.0
2009-08-28,1.0,1.0
2009-08-31,1.0,1.0
2009-09-01,1.0,1.0
2009-09-02,1.0,1.0
2009-09-03,1.0,1.0
2009-09-04,1.0,1.0
2009-09-08,1.0,1.0
2009-09-09,1.0,1.0
2009-09-10,1.0,1.0
2009-09-11,1.0,1.0
2009-09-14,1.0,1.0
2009-09-15,1.0,1.0
2009-09-16,1.0,1.0
2009-09-17,1.0,1.0
2009-09-18,1.0,1.0
2009-09-21,1.0,1.0
2009-09-22,1.0039939571276966,1.0039465036740365
2009-09-23,0.9965264929005301,0.9972661797059478
2009-09-24,0.9866754165514793,0.9882091390470359
2009-09-25,0.9782972142655915,0.9805685321867937
2009-09-28,0.9954862743289671,0.9961472548580896
2009-09-29,0.9906359773974523,0.9911799439549565
2009-09-30,0.9936839543594091,0.9961760459033948
2009-10-01,0.9574022390392181,0.9632348907655058
2009-10-02,0.9568894720663654,0.966069047731404
2009-10-05,0.9507894346001651,0.9630100234826043
2009-10-06,0.9662320186683533,0.975905743693813
2009-10-07,0.9619082067240575,0.9730232226019628
2009-10-08,0.9633953880546416,0.9699693041888594
2009-10-09,0.9757059467031275,0.9786822567067334
2009-10-12,0.9728953900213408,0.975398904766943
2009-10-13,0.9754708142287244,0.9772998723431721
2009-10-14,0.9863263734322155,0.9872124088591666
2009-10-15,0.9943181042293717,0.9905770986931589
2009-10-16,0.9781954996848293,0.9744579950664672
2009-10-19,0.9847316200227997,0.9818952512365189
2009-10-20,0.9870747781561815,0.9796056822489037
2009-10-21,0.9863842321501318,0.9748799876803166
2009-10-22,0.9999746766617863,0.9845713444544099
2009-10-23,1.0612646545999525,1.0120756353619313
2009-10-26,1.0657424308844867,1.0119527072361594
2009-10-27,1.0476094175090633,1.0000250169656908
2009-10-28,1.0186952133382103,0.9741601356897522
2009-10-29,1.039763878819633,0.9896629721278671
2009-10-30,1.0083625927621807,0.9663095080164747
2009-11-02,1.010547648954973,0.968453775527761
2009-11-03,1.0121386383189694,0.9672431703244581
2009-11-04,1.0203797144467215,0.9689074558653921
2009-11-05,1.0529301670709998,0.996170923909159
2009-11-06,1.0604023687376238,1.0069070193651564
2009-11-09,1.080402191101666,1.0253030994626136
2009-11-10,1.083663689880201,1.0209559540296695
2009-11-11,1.0945893339345456,1.036552554715742
2009-11-12,1.0821619778880534,1.0228798462858364
2009-11-13,1.1059708650052706,1.0372296681307307
2009-11-16,1.1188803613783025,1.0523810894897545
2009-11-17,1.1279480988191353,1.0539776556513856
2009-11-18,1.1252375581439467,1.047195047395323
2009-11-19,1.0991720446156767,1.027089031923245
2009-11-20,1.096808426284325,1.0249218864378244
2009-11-23,1.1170907897785702,1.0383746929288244
2009-11-24,1.1123706852945072,1.034765482309457
2009-11-25,1.1141297938022956,1.0404679137959962
2009-11-27,1.0894642563410468,1.021063645761922
2009-11-30,1.1048847234096526,1.0301375752019597
2009-12-01,1.11267648914678,1.0449318112080779
2009-12-02,1.1234092785720777,1.0534431834008091
2009-12-03,1.1179504859347624,1.0488393888863368
2009-12-04,1.1143003252061883,1.0534226807184233
2009-12-07,1.097340232919356,1.05711849002542
2009-12-08,1.0899945975381482,1.0439518103367975
2009-12-09,1.099872722743281,1.0477184984070176
2009-12-10,1.1113905850955623,1.0512716467717824
2009-12-11,1.109231368768177,1.0442981048951756
2009-12-14,1.1189634020986288,1.0542731144505717
2009-12-15,1.1155109873404063,1.0500292746797117
2009-12-16,1.1106651149049982,1.0569480811303813
2009-12-17,1.0900770219745122,1.0425262796200643
2009-12-18,1.094861111925734,1.0473849152230073
2009-12-21,1.1082305259047946,1.0665762717232627
2009-12-22,1.1189715694800864,1.0777899583587565
2009-12-23,1.144116466014504,1.0961921761336688
2009-12-24,1.1559068714642937,1.103253452800179
2009-12-28,1.1639502414019556,1.106798755413718
2009-12-29,1.166375001521022,1.1108666483358138
2009-12-30,1.159934038606623,1.1118724431234257
2009-12-31,1.1482237689492294,1.1017948162749265
2010-01-04,1.1624973680725275,1.1150752102389136
2010-01-05,1.1613470158861896,1.1170367181806165
2010-01-06,1.1679363176893036,1.122585390235701
2010-01-07,1.1591194297860996,1.1137699815743793
2010-01-08,1.1620928001484359,1.1169122568984835
2010-01-11,1.1482513622491919,1.1066385892299164
2010-01-12,1.1472191249843444,1.0998054058310758
2010-01-13,1.1605944952963805,1.1139642785115218
2010-01-14,1.1487545941552004,1.1100158158399247
2010-01-15,1.1502006061774983,1.1002907231007921
2010-01-19,1.1692459518984981,1.1181265950523984
2010-01-20,1.1619110222923603,1.1103112383521918
2010-01-21,1.1507973808600194,1.0996330629447049
2010-01-22,1.10958634493773,1.071537267393033
2010-01-25,1.1122852269730237,1.0746291670833301
2010-01-26,1.1162678876167929,1.070545079600809
2010-01-27,1.1346923394879327,1.0895388451510126
2010-01-28,1.163605175527362,1.0950587484076426
2010-01-29,1.1387988736792045,1.0738733253490997
2010-02-01,1.139963438474698,1.0838381106599668
2010-02-02,1.1456110778731448,1.091272603614831
2010-02-03,1.1506467576930821,1.0936091789906377
2010-02-04,1.1136922925395791,1.054777731705769
2010-02-05,1.1223745251851185,1.0620435452593202
2010-02-08,1.1126658695390939,1.0548532079971928
2010-02-09,1.1270012655930832,1.0673233414509675
2010-02-10,1.131255113913688,1.075970271999783
2010-02-11,1.1511837618950354,1.096493761301836
2010-02-12,1.1533074776033578,1.1015056468668916
2010-02-16,1.1666536246636838,1.111982006405667
2010-02-17,1.1623972548502806,1.1114755023443532
2010-02-18,1.1757276526313074,1.1130710081440542
2010-02-19,1.1636715539364668,1.1053273545634394
2010-02-22,1.1617817385131646,1.1045702874296506
2010-02-23,1.1413635281024317,1.0882413519534768
2010-02-24,1.152785361223081,1.0997999684346047
2010-02-25,1.1491873309112588,1.0980074335678676
2010-02-26,1.153023084567439,1.0964716513747448
2010-03-01,1.1880961443285738,1.1274171706180822
2010-03-02,1.196845518617901,1.1323164195703832
2010-03-03,1.1929831453123343,1.1319511200194787
2010-03-04,1.1952318309253298,1.1332859511958147
2010-03-05,1.2157114728453413,1.1542849492376628
2010-03-08,1.228437954628118,1.1591585122537043
2010-03-09,1.2336362322508152,1.1665200405035923
2010-03-10,1.2574882533682192,1.1801765537215116
2010-03-11,1.261562736589551,1.1822165904491388
2010-03-12,1.250199483999278,1.1764665616664347
2010-03-15,1.2391926556509778,1.175655745072578
2010-03-16,1.2436567379394223,1.184531796558109
2010-03-17,1.249442219830508,1.1913358794039801
2010-03-18,1.2502545421440001,1.187115560369171
2010-03-19,1.2438355807856425,1.1789345850930775
2010-03-22,1.268923848000924,1.1969289695672072
2010-03-23,1.2883215614223515,1.217502612457072
2010-03-24,1.2752340591766858,1.2011893711288475
2010-03-25,1.2830093312906543,1.2040641172954103
2010-03-26,1.2820145303893935,1.1999840737274658
2010-03-29,1.2863854946553472,1.2047262981066387
2010-03-30,1.2915604690434561,1.2105506573172984
2010-03-31,1.2813229985685195,1.2021721887627805
2010-04-01,1.2843487980855441,1.2043066515100112
2010-04-05,1.3048666866946554,1.218569187273376
2010-04-06,1.318283725584973,1.2190863837503907
2010-04-07,1.3021084392011324,1.2082346779785487
2010-04-08,1.3175717945142678,1.215076341382174
2010-04-09,1.335014611346044,1.2249040380204812
2010-04-12,1.3428301497373993,1.2316008801697964
2010-04-13,1.3585526608883978,1.2471014151712205
2010-04-14,1.376399188402161,1.2605452761920048
2010-04-15,1.3836080424981012,1.2680713679945614
2010-04-16,1.3659880411619871,1.2471958106320555
2010-04-19,1.36456607254533,1.2450223582238298
2010-04-20,1.3867057508215703,1.2575253684999412
2010-04-21,1.4018512588474268,1.259394559634559
2010-04-22,1.4522820838642658,1.2839949868385356
2010-04-23,1.4312277704143401,1.2752552359343428
2010-04-26,1.4566367307955528,1.2875359812254934
2010-04-27,1.4172055708090319,1.2584615000035584
2010-04-28,1.4062814495852611,1.2600371081264776
2010-04-29,1.4360187113150558,1.284295801317374
2010-04-30,1.3956539425009544,1.256895160221183
2010-05-03,1.4236170413927316,1.2763108339038007
2010-05-04,1.374381895860462,1.2400727060680254
2010-05-05,1.3547229634282367,1.2196156979029396
2010-05-06,1.3132328181100903,1.1883784768498449
2010-05-07,1.2591519243701634,1.1497606754003586
2010-05-10,1.3256946838195083,1.2121224748155262
2010-05-11,1.3388100586352856,1.2214263577720654
2010-05-12,1.3918831572362653,1.25686271657016
2010-05-13,1.384424769197985,1.2507471966614578
2010-05-14,1.3483698324713305,1.2115099374707883
2010-05-17,1.3644618948017675,1.223444943378849
2010-05-18,1.3279664631213832,1.2008149796881336
2010-05-19,1.3231596274416049,1.199582041262415
2010-05-20,1.2639152337010853,1.1535208414256617
2010-05-21,1.2893760043298517,1.1727140740160884
2010-05-24,1.2780912802195235,1.1602708172398088
2010-05-25,1.2878669181283993,1.169650801067671
2010-05-26,1.2703915290934262,1.1569217971157821
2010-05-27,1.3210339236706623,1.2005363818978985
2010-05-28,1.3227510890511491,1.1982606732350731
2010-06-01,1.2988165136849386,1.1776311951220035
2010-06-02,1.3376284437576853,1.2057192791790488
2010-06-03,1.353101817103566,1.2151014146260413
2010-06-04,1.2926619268423967,1.1629580978898226
2010-06-07,1.2686376720543147,1.1387575425257381
2010-06-08,1.266250618341185,1.1359388704743834
2010-06-09,1.2774630270172465,1.1388656226275098
2010-06-10,1.3140688734226234,1.1697773977146941
2010-06-11,1.3349917927484858,1.1867643719154088
2010-06-14,1.3516166657665158,1.1935554924507776
2010-06-15,1.3816997335440369,1.2213297567127483
2010-06-16,1.4095257660662155,1.233081319545233
2010-06-17,1.4125334594293708,1.2400646618448896
2010-06-18,1.4168894560663052,1.2375189973901535
2010-06-21,1.3874591113018964,1.2180745202345078
2010-06-22,1.3710926554500005,1.20296797475081
2010-06-23,1.3659783205724592,1.2011742102786942
2010-06-24,1.3398881378977334,1.1779718817406326
2010-06-25,1.3534669727629849,1.1816558662271872
2010-06-28,1.3482472783308828,1.1824009764940207
2010-06-29,1.2836354985605674,1.1358832362075613
2010-06-30,1.2775220577202324,1.1273432674688628
2010-07-01,1.280284333299135,1.1284063092954906
2010-07-02,1.275733015858242,1.1252958582724837
2010-07-06,1.2809451383932036,1.1273454720256688
2010-07-07,1.3360110864385384,1.1677620020174824
2010-07-08,1.340144685618218,1.1696245498556588
2010-07-09,1.349337923778506,1.1764034075253826
2010-07-12,1.352750519432738,1.1794047768665132
2010-07-13,1.3733553687490612,1.1957226552502636
2010-07-14,1.3902771786459611,1.2068897356353083
2010-07-15,1.3766947048957345,1.197456017877179
2010-07-16,1.3440523572130814,1.1669491623890407
2010-07-19,1.351984888140372,1.1768722246311447
2010-07-20,1.3633254691263241,1.189835724769679
2010-07-21,1.3463203189046395,1.1732095207401545
2010-07-22,1.3479737174396482,1.1841391245669048
2010-07-23,1.3647207479096624,1.1933049013371637
2010-07-26,1.3622793078768056,1.199644620833936
2010-07-27,1.3672468207271953,1.1999636226223065
2010-07-28,1.3469750413545731,1.1803099622718907
2010-07-29,1.3323181179628116,1.1583358090091829
2010-07-30,1.3441040679432619,1.1639886215369246
2010-08-02,1.3707091235582882,1.1822872895214953
2010-08-03,1.38094591108205,1.184903115367304
2010-08-04,1.40568171594534,1.2022750567341227
2010-08-05,1.3977549714598898,1.193982343654427
2010-08-06,1.4079854324617795,1.2010632525988443
2010-08-09,1.416420439490715,1.2113313385008826
2010-08-10,1.4245554332478223,1.2051932143899209
2010-08-11,1.387792845414667,1.1743959483005613
2010-08-12,1.3973482080063209,1.1807768151993319
2010-08-13,1.3882328251498806,1.1791962697347138
2010-08-16,1.4102594248689948,1.1885998172863215
2010-08-17,1.4141995435940107,1.1929015057920915
2010-08-18,1.40690328286767,1.1889779536053255
2010-08-19,1.3998656342396114,1.1827397902138401
2010-08-20,1.3947716235196237,1.1840132516806772
2010-08-23,1.379599873808242,1.1740241851423954
2010-08-24,1.3413128260681184,1.1537202006569487
2010-08-25,1.3610722306076644,1.1678986778085854
2010-08-26,1.3494090320769534,1.155612722592411
2010-08-27,1.3622506913099828,1.1692805452683717
2010-08-30,1.3424427108472745,1.1478346253150697
2010-08-31,1.3343243133994616,1.1389097357989324
2010-09-01,1.3974455061846245,1.1739402920522823
2010-09-02,1.4194953530517271,1.1921058959580169
2010-09-03,1.4398903768417803,1.2097614287932303
2010-09-07,1.4279018569276232,1.199545563524961
2010-09-08,1.4466555188117984,1.214428668305512
2010-09-09,1.4598952990076939,1.2210082100794837
2010-09-10,1.4549154724507418,1.220099335781809
2010-09-13,1.491167258692786,1.2418018060972122
2010-09-14,1.4947498444004415,1.2419874349778006
2010-09-15,1.4958533929478348,1.243005712914726
2010-09-16,1.5033615219045813,1.2474495970166826
2010-09-17,1.5039045734805296,1.245799349790166
2010-09-20,1.5363621844821878,1.2643192430668053
2010-09-21,1.5414486977417188,1.273172391894973
2010-09-22,1.5553612933006815,1.2794486536834866
2010-09-23,1.5541766640643113,1.2781016747685847
2010-09-24,1.595067357060683,1.3101936620116184
2010-09-27,1.5856915463012327,1.3236978778497874
2010-09-28,1.582066932977011,1.3225824437437745
2010-09-29,1.595389625751831,1.3343641329058396
2010-09-30,1.5654940489010956,1.3214907762601222
2010-10-01,1.5480100861838564,1.3152156419657473
2010-10-04,1.5444394213141939,1.311783732883056
2010-10-05,1.5720918427069848,1.3293876277793992
2010-10-06,1.5493557338727353,1.3124093211446988
2010-10-07,1.5530801864410941,1.312289927921908
2010-10-08,1.5593837085471167,1.3203754109257286
2010-10-11,1.5745189215671216,1.3268556020920843
2010-10-12,1.5938451630407107,1.3432108956643383
2010-10-13,1.6163968185120847,1.3543002589072795
2010-10-14,1.6151708714128705,1.3514550082522847
2010-10-15,1.6518348570342491,1.3700559882228627
2010-10-18,1.6582291394183781,1.374815923478899
2010-10-19,1.6153881098768939,1.3523232151746227
2010-10-20,1.629495906769648,1.3578467236613672
2010-10-21,1.6644384953784643,1.3729894249964727
2010-10-22,1.6719246774455496,1.3849047823546061
2010-10-25,1.6725951834784607,1.3863556339260998
2010-10-26,1.6994951970576098,1.3972564960002036
2010-10-27,1.7022773288875876,1.3996517316874884
2010-10-28,1.6905599111724965,1.3962835969376775
2010-10-29,1.6825479319429115,1.3897819328775425
2010-11-01,1.6699090038419497,1.3820541972715614
2010-11-02,1.701186755248897,1.3858827549805979
2010-11-03,1.7089938939617801,1.392488368791524
2010-11-04,1.7164854728465255,1.4029432739482854
2010-11-05,1.6484499714893202,1.3748569073097463
2010-11-08,1.6502554866350754,1.3756745487013327
2010-11-09,1.674196309885985,1.3825793250887515
2010-11-10,1.6915723204371067,1.3917154781001153
2010-11-11,1.667388576155654,1.3792121017130352
2010-11-12,1.6402605000059243,1.3735950123122742
2010-11-15,1.6229879160179521,1.3614681768954997
2010-11-16,1.6046316459488688,1.3452003701803021
2010-11-17,1.599446291253398,1.346849296638543
2010-11-18,1.6359262242853203,1.3738815331657843
2010-11-19,1.6573843140990567,1.388769536436059
2010-11-22,1.6972307041744943,1.4104699854422578
2010-11-23,1.6715816982331804,1.3915833649169258
2010-11-24,1.7043050535664936,1.4156449431776748
2010-11-26,1.7095415155559914,1.4158376935536756
2010-11-29,1.7041144689884085,1.4143081236023904
2010-11-30,1.6918437092168035,1.4070757461003214
2010-12-01,1.730652467227631,1.435253586491584
2010-12-02,1.7317452892263392,1.4434530590872938
2010-12-03,1.7262274150082626,1.4444854720676041
2010-12-06,1.7447264334937151,1.4443237511065978
2010-12-07,1.7360151430725346,1.4436029510240727
2010-12-08,1.7415468774575142,1.4471864649220276
2010-12-09,1.7632006646855167,1.4571359115040998
2010-12-10,1.771867964759442,1.4618720733568193
2010-12-13,1.7494802940983998,1.4511630840989882
2010-12-14,1.7631143542977556,1.458887269155272
2010-12-15,1.7621001761469026,1.453979726763072
2010-12-16,1.7844808012647229,1.4672326570325043
2010-12-17,1.7872974754517843,1.4679512383838131
2010-12-20,1.8007254226397302,1.4694451359282419
2010-12-21,1.8246652400847216,1.4833767382699845
2010-12-22,1.8325317283762643,1.48641720751543
2010-12-23,1.819171556781625,1.483013106907124
2010-12-27,1.8164158537976136,1.4817862074526544
2010-12-28,1.8203922696331554,1.4812741562906655
2010-12-29,1.8208693953422712,1.4817167682279742
2010-12-30,1.8151254590404022,1.4784833423508583
2010-12-31,1.7999513837310137,1.4724990214843443
2011-01-03,1.822702935453179,1.4917490009920886
2011-01-04,1.8132008124099297,1.486155308580214
2011-01-05,1.8183797029874726,1.5016977140044927
2011-01-06,1.818982551565638,1.5220270881339761
2011-01-07,1.8210431531817919,1.5238739309698743
2011-01-10,1.8318328641058512,1.535611411586658
2011-01-11,1.8414886401601958,1.5497982901369303
2011-01-12,1.883559741028911,1.5943994435673692
2011-01-13,1.891100046762249,1.6001586242298813
2011-01-14,1.929640264239135,1.6167991709244525
2011-01-18,1.9370374180406082,1.6142392169263657
2011-01-19,1.883988366623473,1.5772093473269662
2011-01-20,1.862384452680699,1.5636850499929604
2011-01-21,1.8368850913290171,1.5497333427989628
2011-01-24,1.8665779203844532,1.5875659188753193
2011-01-25,1.8804405771847243,1.5904210115389013
2011-01-26,1.8840308919986324,1.601871420040663
2011-01-27,1.955840690605501,1.6367914867841842
2011-01-28,1.9090355378393786,1.598568446762973
2011-01-31,1.903058293990215,1.598687130563518
2011-02-01,1.929333008372707,1.6139267926203935
2011-02-02,1.9192694404955155,1.6100116211368873
2011-02-03,1.91889289940821,1.6063232799056544
2011-02-04,1.9467087634313038,1.6234036352860481
2011-02-07,1.9633934650625617,1.6260463410197143
2011-02-08,1.9773312609436542,1.629407176014928
2011-02-09,1.9873665698051106,1.62482758698584
2011-02-10,1.9797505084908915,1.6186498239834741
2011-02-11,2.0014456698207743,1.6330508769365049
2011-02-14,2.033921300442123,1.640965063365365
2011-02-15,2.012154057713695,1.629324013052221
2011-02-16,2.0175238031262195,1.6363757152178466
2011-02-17,2.020735580627033,1.6590288054533442
2011-02-18,2.008789253933516,1.6506628716601959
2011-02-22,1.9379205342591008,1.59794583611633
2011-02-23,1.9120420030003704,1.5726642840287106
2011-02-24,1.9256525180587538,1.585290469444744
2011-02-25,1.93696803733702,1.6014342407652242
2011-02-28,1.9243734269960442,1.5868744832860369
2011-03-01,1.8933210929933844,1.564396200888822
2011-03-02,1.9092729705400306,1.568144524589823
2011-03-03,1.9345303841981363,1.5843007555725512
2011-03-04,1.9514574023958426,1.587478049832806
2011-03-07,1.906575130594967,1.562660228085766
2011-03-08,1.8830453741949886,1.547187284440622
2011-03-09,1.8762415049712406,1.5420463629551926
2011-03-10,1.8462035414779887,1.5119970657269592
2011-03-11,1.8670651914479244,1.5237959390319542
2011-03-14,1.8573668121689357,1.521752196430649
2011-03-15,1.8576067772881266,1.5126438217422578
2011-03-16,1.8185364566667281,1.4853963410827815
2011-03-17,1.8283486725675446,1.4916595971358326
2011-03-18,1.8203505316208,1.4900376323721491
2011-03-21,1.8740270085206163,1.5212513497400928
2011-03-22,1.8877534556695679,1.5244438898464494
2011-03-23,1.9078119237920725,1.5371425480011425
2011-03-24,1.9353718605908081,1.5637155333179096
2011-03-25,1.9424411033961704,1.5606870896216516
2011-03-28,1.9527319931059652,1.5707525392559925
2011-03-29,1.9824618883988143,1.585381303014903
2011-03-30,2.0010331196684366,1.5940415080745989
